city,label,zipcode,dep_id,reg_id
cuirieux,Cuirieux,02350,02,32
cuiry-housse,Cuiry-Housse,02220,02,32
cuiry-les-chaudardes,Cuiry-lès-Chaudardes,02160,02,32
cuiry-les-iviers,Cuiry-lès-Iviers,02360,02,32
cuissy-et-geny,Cuissy-et-Geny,02160,02,32
cuisy-en-almont,Cuisy-en-Almont,02200,02,32
cutry,Cutry,02600,02,32
cys-la-commune,Cys-la-Commune,02220,02,32
dagny-lambercy,Dagny-Lambercy,02140,02,32
dallon,Dallon,02680,02,32
dammard,Dammard,02470,02,32
dampleux,Dampleux,02600,02,32
danizy,Danizy,02800,02,32
dercy,Dercy,02270,02,32
deuillet,Deuillet,02700,02,32
dhuizel,Dhuizel,02220,02,32
dizy-le-gros,Dizy-le-Gros,02340,02,32
dohis,Dohis,02360,02,32
dolignon,Dolignon,02360,02,32
dommiers,Dommiers,02600,02,32
domptin,Domptin,02310,02,32
dorengt,Dorengt,02450,02,32
douchy,Douchy,02590,02,32
dravegny,Dravegny,02130,02,32
droizy,Droizy,02210,02,32
dury,Dury,02480,02,32
ebouleau,Ébouleau,02350,02,32
effry,Effry,02500,02,32
englancourt,Englancourt,02260,02,32
epagny,Épagny,02290,02,32
eparcy,Éparcy,02500,02,32
epaux-bezu,Épaux-Bézu,02400,02,32
epieds,Épieds,02400,02,32
l-epine-aux-bois,L'Épine-aux-Bois,02540,02,32
eppes,Eppes,02840,02,32
erlon,Erlon,02250,02,32
erloy,Erloy,02260,02,32
esqueheries,Esquéhéries,02170,02,32
essigny-le-grand,Essigny-le-Grand,02690,02,32
essigny-le-petit,Essigny-le-Petit,02100,02,32
essises,Essises,02570,02,32
essomes-sur-marne,Essômes-sur-Marne,02400,02,32
estrees,Estrées,02420,02,32
etampes-sur-marne,Étampes-sur-Marne,02400,02,32
etaves-et-bocquiaux,Étaves-et-Bocquiaux,02110,02,32
etouvelles,Étouvelles,02000,02,32
etreaupont,Étréaupont,02580,02,32
etreillers,Étreillers,02590,02,32
etrepilly,Étrépilly,02400,02,32
etreux,Étreux,02510,02,32
evergnicourt,Évergnicourt,02190,02,32
faverolles,Faverolles,02600,02,32
fayet,Fayet,02100,02,32
la-fere,La Fère,02800,02,32
fere-en-tardenois,Fère-en-Tardenois,02130,02,32
la-ferte-chevresis,La Ferté-Chevresis,02270,02,32
la-ferte-milon,La Ferté-Milon,02460,02,32
fesmy-le-sart,Fesmy-le-Sart,02450,02,32
festieux,Festieux,02840,02,32
fieulaine,Fieulaine,02110,02,32
filain,Filain,02000,02,32
la-flamengrie,La Flamengrie,02260,02,32
flavigny-le-grand-et-beaurain,Flavigny-le-Grand-et-Beaurain,02120,02,32
flavy-le-martel,Flavy-le-Martel,02520,02,32
fleury,Fleury,02600,02,32
fluquieres,Fluquières,02590,02,32
folembray,Folembray,02670,02,32
fonsomme,Fonsomme,02110,02,32
fontaine-les-clercs,Fontaine-lès-Clercs,02680,02,32
fontaine-les-vervins,Fontaine-lès-Vervins,02140,02,32
fontaine-notre-dame,Fontaine-Notre-Dame,02110,02,32
fontaine-uterte,Fontaine-Uterte,02110,02,32
fontenelle,Fontenelle,02170,02,32
fontenoy,Fontenoy,02290,02,32
foreste,Foreste,02590,02,32
fossoy,Fossoy,02650,02,32
fourdrain,Fourdrain,02870,02,32
francilly-selency,Francilly-Selency,02760,02,32
franqueville,Franqueville,02140,02,32
fresnes-en-tardenois,Fresnes-en-Tardenois,02130,02,32
fresnes-sous-coucy,Fresnes-sous-Coucy,02380,02,32
fresnoy-le-grand,Fresnoy-le-Grand,02230,02,32
fressancourt,Fressancourt,02800,02,32
frieres-faillouel,Frières-Faillouël,02700,02,32
froidestrees,Froidestrées,02260,02,32
froidmont-cohartille,Froidmont-Cohartille,02270,02,32
gandelu,Gandelu,02810,02,32
gauchy,Gauchy,02430,02,32
gercy,Gercy,02140,02,32
gergny,Gergny,02260,02,32
germaine,Germaine,02590,02,32
gibercourt,Gibercourt,02440,02,32
gizy,Gizy,02350,02,32
gland,Gland,02400,02,32
goudelancourt-les-berrieux,Goudelancourt-lès-Berrieux,02820,02,32
goudelancourt-les-pierrepont,Goudelancourt-lès-Pierrepont,02350,02,32
goussancourt,Goussancourt,02130,02,32
gouy,Gouy,02420,02,32
grandlup-et-fay,Grandlup-et-Fay,02350,02,32
grandrieux,Grandrieux,02360,02,32
gricourt,Gricourt,02100,02,32
grisolles,Grisolles,02210,02,32
gronard,Gronard,02140,02,32
grougis,Grougis,02110,02,32
grugies,Grugies,02680,02,32
villeneuve-sur-aisne,Villeneuve-sur-Aisne,02190,02,32
guise,Guise,02120,02,32
guivry,Guivry,02300,02,32
guny,Guny,02300,02,32
guyencourt,Guyencourt,02160,02,32
hannapes,Hannapes,02510,02,32
happencourt,Happencourt,02480,02,32
haramont,Haramont,02600,02,32
harcigny,Harcigny,02140,02,32
hargicourt,Hargicourt,02420,02,32
harly,Harly,02100,02,32
hartennes-et-taux,Hartennes-et-Taux,02210,02,32
hary,Hary,02140,02,32
lehaucourt,Lehaucourt,02420,02,32
hautevesnes,Hautevesnes,02810,02,32
hauteville,Hauteville,02120,02,32
haution,Haution,02140,02,32
la-herie,La Hérie,02500,02,32
le-herie-la-vieville,Le Hérie-la-Viéville,02120,02,32
hinacourt,Hinacourt,02440,02,32
hirson,Hirson,02500,02,32
holnon,Holnon,02760,02,32
homblieres,Homblières,02720,02,32
houry,Houry,02140,02,32
housset,Housset,02250,02,32
iron,Iron,02510,02,32
itancourt,Itancourt,02240,02,32
iviers,Iviers,02360,02,32
jaulgonne,Jaulgonne,02850,02,32
jeancourt,Jeancourt,02490,02,32
jeantes,Jeantes,02140,02,32
joncourt,Joncourt,02420,02,32
jouaignes,Jouaignes,02220,02,32
jumencourt,Jumencourt,02380,02,32
jumigny,Jumigny,02160,02,32
jussy,Jussy,02480,02,32
juvigny,Juvigny,02880,02,32
juvincourt-et-damary,Juvincourt-et-Damary,02190,02,32
laffaux,Laffaux,02880,02,32
laigny,Laigny,02140,02,32
lanchy,Lanchy,02590,02,32
landifay-et-bertaignemont,Landifay-et-Bertaignemont,02120,02,32
landouzy-la-cour,Landouzy-la-Cour,02140,02,32
landouzy-la-ville,Landouzy-la-Ville,02140,02,32
landricourt,Landricourt,02380,02,32
laniscourt,Laniscourt,02000,02,32
laon,Laon,02000,02,32
lappion,Lappion,02150,02,32
largny-sur-automne,Largny-sur-Automne,02600,02,32
latilly,Latilly,02210,02,32
launoy,Launoy,02210,02,32
laval-en-laonnois,Laval-en-Laonnois,02860,02,32
lavaqueresse,Lavaqueresse,02450,02,32
laversine,Laversine,02600,02,32
leme,Lemé,02140,02,32
lempire,Lempire,02420,02,32
lerzy,Lerzy,02260,02,32
leschelle,Leschelle,02170,02,32
lesdins,Lesdins,02100,02,32
lesges,Lesges,02220,02,32
lesquielles-saint-germain,Lesquielles-Saint-Germain,02120,02,32
leuilly-sous-coucy,Leuilly-sous-Coucy,02380,02,32
leury,Leury,02880,02,32
leuze,Leuze,02500,02,32
levergies,Levergies,02420,02,32
lhuys,Lhuys,02220,02,32
licy-clignon,Licy-Clignon,02810,02,32
lierval,Lierval,02860,02,32
liesse-notre-dame,Liesse-Notre-Dame,02350,02,32
liez,Liez,02700,02,32
lime,Limé,02220,02,32
lislet,Lislet,02340,02,32
logny-les-aubenton,Logny-lès-Aubenton,02500,02,32
longpont,Longpont,02600,02,32
les-septvallons,Les Septvallons,02160,02,32
lor,Lor,02190,02,32
louatre,Louâtre,02600,02,32
loupeigne,Loupeigne,02130,02,32
lucy-le-bocage,Lucy-le-Bocage,02400,02,32
lugny,Lugny,02140,02,32
luzoir,Luzoir,02500,02,32
ly-fontaine,Ly-Fontaine,02440,02,32
maast-et-violaine,Maast-et-Violaine,02220,02,32
machecourt,Mâchecourt,02350,02,32
macogny,Macogny,02470,02,32
macquigny,Macquigny,02120,02,32
magny-la-fosse,Magny-la-Fosse,02420,02,32
maissemy,Maissemy,02490,02,32
maizy,Maizy,02160,02,32
la-malmaison,La Malmaison,02190,02,32
malzy,Malzy,02120,02,32
manicamp,Manicamp,02300,02,32
marchais,Marchais,02350,02,32
dhuys-et-morin-en-brie,Dhuys et Morin-en-Brie,02540,02,32
marcy,Marcy,02720,02,32
marcy-sous-marle,Marcy-sous-Marle,02250,02,32
marest-dampcourt,Marest-Dampcourt,02300,02,32
mareuil-en-dole,Mareuil-en-Dôle,02130,02,32
marfontaine,Marfontaine,02140,02,32
margival,Margival,02880,02,32
marigny-en-orxois,Marigny-en-Orxois,02810,02,32
marizy-sainte-genevieve,Marizy-Sainte-Geneviève,02470,02,32
marizy-saint-mard,Marizy-Saint-Mard,02470,02,32
marle,Marle,02250,02,32
marly-gomont,Marly-Gomont,02120,02,32
martigny,Martigny,02500,02,32
martigny-courpierre,Martigny-Courpierre,02860,02,32
mauregny-en-haye,Mauregny-en-Haye,02820,02,32
mayot,Mayot,02800,02,32
mennessis,Mennessis,02700,02,32
mennevret,Mennevret,02630,02,32
mercin-et-vaux,Mercin-et-Vaux,02200,02,32
merlieux-et-fouquerolles,Merlieux-et-Fouquerolles,02000,02,32
mesbrecourt-richecourt,Mesbrecourt-Richecourt,02270,02,32
mesnil-saint-laurent,Mesnil-Saint-Laurent,02720,02,32
meurival,Meurival,02160,02,32
mezieres-sur-oise,Mézières-sur-Oise,02240,02,32
mezy-moulins,Mézy-Moulins,02650,02,32
missy-aux-bois,Missy-aux-Bois,02200,02,32
missy-les-pierrepont,Missy-lès-Pierrepont,02350,02,32
missy-sur-aisne,Missy-sur-Aisne,02880,02,32
molain,Molain,02110,02,32
molinchart,Molinchart,02000,02,32
monampteuil,Monampteuil,02000,02,32
monceau-le-neuf-et-faucouzy,Monceau-le-Neuf-et-Faucouzy,02270,02,32
monceau-les-leups,Monceau-lès-Leups,02270,02,32
monceau-le-waast,Monceau-le-Waast,02840,02,32
monceau-sur-oise,Monceau-sur-Oise,02120,02,32
mondrepuis,Mondrepuis,02500,02,32
monnes,Monnes,02470,02,32
mons-en-laonnois,Mons-en-Laonnois,02000,02,32
montaigu,Montaigu,02820,02,32
montbavin,Montbavin,02000,02,32
montbrehain,Montbrehain,02110,02,32
montchalons,Montchâlons,02860,02,32
montcornet,Montcornet,02340,02,32
mont-d-origny,Mont-d'Origny,02390,02,32
montescourt-lizerolles,Montescourt-Lizerolles,02440,02,32
montfaucon,Montfaucon,02540,02,32
montgobert,Montgobert,02600,02,32
montgru-saint-hilaire,Montgru-Saint-Hilaire,02210,02,32
monthenault,Monthenault,02860,02,32
monthiers,Monthiers,02400,02,32
monthurel,Monthurel,02330,02,32
montigny-en-arrouaise,Montigny-en-Arrouaise,02110,02,32
montigny-l-allier,Montigny-l'Allier,02810,02,32
montigny-le-franc,Montigny-le-Franc,02250,02,32
montigny-lengrain,Montigny-Lengrain,02290,02,32
montigny-les-conde,Montigny-lès-Condé,02330,02,32
montigny-sous-marle,Montigny-sous-Marle,02250,02,32
montigny-sur-crecy,Montigny-sur-Crécy,02270,02,32
montlevon,Montlevon,02330,02,32
montloue,Montloué,02340,02,32
mont-notre-dame,Mont-Notre-Dame,02220,02,32
montreuil-aux-lions,Montreuil-aux-Lions,02310,02,32
mont-saint-jean,Mont-Saint-Jean,02360,02,32
mont-saint-martin,Mont-Saint-Martin,02220,02,32
mont-saint-pere,Mont-Saint-Père,02400,02,32
morcourt,Morcourt,02100,02,32
morgny-en-thierache,Morgny-en-Thiérache,02360,02,32
morsain,Morsain,02290,02,32
mortefontaine,Mortefontaine,02600,02,32
mortiers,Mortiers,02270,02,32
moulins,Moulins,02160,02,32
moussy-verneuil,Moussy-Verneuil,02160,02,32
moy-de-l-aisne,Moÿ-de-l'Aisne,02610,02,32
muret-et-crouttes,Muret-et-Crouttes,02210,02,32
muscourt,Muscourt,02160,02,32
nampcelles-la-cour,Nampcelles-la-Cour,02140,02,32
nampteuil-sous-muret,Nampteuil-sous-Muret,02200,02,32
nanteuil-la-fosse,Nanteuil-la-Fosse,02880,02,32
nanteuil-notre-dame,Nanteuil-Notre-Dame,02210,02,32
nauroy,Nauroy,02420,02,32
nesles-la-montagne,Nesles-la-Montagne,02400,02,32
neufchatel-sur-aisne,Neufchâtel-sur-Aisne,02190,02,32
neuflieux,Neuflieux,02300,02,32
neuilly-saint-front,Neuilly-Saint-Front,02470,02,32
neuve-maison,Neuve-Maison,02500,02,32
la-neuville-bosmont,La Neuville-Bosmont,02250,02,32
la-neuville-en-beine,La Neuville-en-Beine,02300,02,32
la-neuville-housset,La Neuville-Housset,02250,02,32
la-neuville-les-dorengt,La Neuville-lès-Dorengt,02450,02,32
neuville-saint-amand,Neuville-Saint-Amand,02100,02,32
neuville-sur-ailette,Neuville-sur-Ailette,02860,02,32
neuville-sur-margival,Neuville-sur-Margival,02880,02,32
neuvillette,Neuvillette,02390,02,32
nizy-le-comte,Nizy-le-Comte,02150,02,32
nogentel,Nogentel,02400,02,32
nogent-l-artaud,Nogent-l'Artaud,02310,02,32
noircourt,Noircourt,02340,02,32
noroy-sur-ourcq,Noroy-sur-Ourcq,02600,02,32
le-nouvion-en-thierache,Le Nouvion-en-Thiérache,02170,02,32
nouvion-et-catillon,Nouvion-et-Catillon,02270,02,32
nouvion-le-comte,Nouvion-le-Comte,02800,02,32
nouvion-le-vineux,Nouvion-le-Vineux,02860,02,32
nouvron-vingre,Nouvron-Vingré,02290,02,32
noyales,Noyales,02120,02,32
bernoy-le-chateau,Bernoy-le-Château,02200,02,32
oeuilly,Œuilly,02160,02,32
ognes,Ognes,02300,02,32
ohis,Ohis,02500,02,32
oigny-en-valois,Oigny-en-Valois,02600,02,32
oisy,Oisy,02450,02,32
ollezy,Ollezy,02480,02,32
omissy,Omissy,02100,02,32
orainville,Orainville,02190,02,32
orgeval,Orgeval,02860,02,32
origny-en-thierache,Origny-en-Thiérache,02550,02,32
origny-sainte-benoite,Origny-Sainte-Benoite,02390,02,32
osly-courtil,Osly-Courtil,02290,02,32
ostel,Ostel,02370,02,32
oulches-la-vallee-foulon,Oulches-la-Vallée-Foulon,02160,02,32
oulchy-la-ville,Oulchy-la-Ville,02210,02,32
oulchy-le-chateau,Oulchy-le-Château,02210,02,32
paars,Paars,02220,02,32
paissy,Paissy,02160,02,32
pancy-courtecon,Pancy-Courtecon,02860,02,32
papleux,Papleux,02260,02,32
parcy-et-tigny,Parcy-et-Tigny,02210,02,32
parfondeval,Parfondeval,02360,02,32
parfondru,Parfondru,02840,02,32
pargnan,Pargnan,02160,02,32
pargny-filain,Pargny-Filain,02000,02,32
pargny-la-dhuys,Pargny-la-Dhuys,02330,02,32
pargny-les-bois,Pargny-les-Bois,02270,02,32
parpeville,Parpeville,02240,02,32
pasly,Pasly,02200,02,32
passy-en-valois,Passy-en-Valois,02470,02,32
passy-sur-marne,Passy-sur-Marne,02850,02,32
pavant,Pavant,02310,02,32
pernant,Pernant,02200,02,32
pierremande,Pierremande,02300,02,32
pierrepont,Pierrepont,02350,02,32
pignicourt,Pignicourt,02190,02,32
pinon,Pinon,02320,02,32
pithon,Pithon,02480,02,32
pleine-selve,Pleine-Selve,02240,02,32
le-plessier-huleu,Le Plessier-Huleu,02210,02,32
ploisy,Ploisy,02200,02,32
plomion,Plomion,02140,02,32
ployart-et-vaurseine,Ployart-et-Vaurseine,02860,02,32
pommiers,Pommiers,02200,02,32
pont-arcy,Pont-Arcy,02160,02,32
pontavert,Pontavert,02160,02,32
pontru,Pontru,02490,02,32
pontruet,Pontruet,02490,02,32
pont-saint-mard,Pont-Saint-Mard,02380,02,32
pouilly-sur-serre,Pouilly-sur-Serre,02270,02,32
premont,Prémont,02110,02,32
premontre,Prémontré,02320,02,32
presles-et-boves,Presles-et-Boves,02370,02,32
presles-et-thierny,Presles-et-Thierny,02860,02,32
priez,Priez,02470,02,32
prisces,Prisces,02140,02,32
proisy,Proisy,02120,02,32
proix,Proix,02120,02,32
prouvais,Prouvais,02190,02,32
proviseux-et-plesnoy,Proviseux-et-Plesnoy,02190,02,32
puiseux-en-retz,Puiseux-en-Retz,02600,02,32
puisieux-et-clanlieu,Puisieux-et-Clanlieu,02120,02,32
quierzy,Quierzy,02300,02,32
quincy-basse,Quincy-Basse,02380,02,32
quincy-sous-le-mont,Quincy-sous-le-Mont,02220,02,32
raillimont,Raillimont,02360,02,32
ramicourt,Ramicourt,02110,02,32
regny,Regny,02240,02,32
remaucourt,Remaucourt,02100,02,32
remies,Remies,02270,02,32
remigny,Remigny,02440,02,32
renansart,Renansart,02240,02,32
renneval,Renneval,02340,02,32
resigny,Résigny,02360,02,32
ressons-le-long,Ressons-le-Long,02290,02,32
retheuil,Retheuil,02600,02,32
reuilly-sauvigny,Reuilly-Sauvigny,02850,02,32
ribeauville,Ribeauville,02110,02,32
ribemont,Ribemont,02240,02,32
rocourt-saint-martin,Rocourt-Saint-Martin,02210,02,32
rocquigny,Rocquigny,02260,02,32
rogecourt,Rogécourt,02800,02,32
rogny,Rogny,02140,02,32
romeny-sur-marne,Romeny-sur-Marne,02310,02,32
romery,Romery,02120,02,32
roncheres,Ronchères,02130,02,32
roucy,Roucy,02160,02,32
rougeries,Rougeries,02140,02,32
roupy,Roupy,02590,02,32
rouvroy,Rouvroy,02100,02,32
rouvroy-sur-serre,Rouvroy-sur-Serre,02360,02,32
royaucourt-et-chailvet,Royaucourt-et-Chailvet,02000,02,32
rozet-saint-albin,Rozet-Saint-Albin,02210,02,32
rozieres-sur-crise,Rozières-sur-Crise,02200,02,32
rozoy-bellevalle,Rozoy-Bellevalle,02540,02,32
grand-rozoy,Grand-Rozoy,02210,02,32
rozoy-sur-serre,Rozoy-sur-Serre,02360,02,32
saconin-et-breuil,Saconin-et-Breuil,02200,02,32
sains-richaumont,Sains-Richaumont,02120,02,32
saint-algis,Saint-Algis,02260,02,32
saint-aubin,Saint-Aubin,02300,02,32
saint-bandry,Saint-Bandry,02290,02,32
saint-christophe-a-berry,Saint-Christophe-à-Berry,02290,02,32
saint-clement,Saint-Clément,02360,02,32
sainte-croix,Sainte-Croix,02820,02,32
saint-erme-outre-et-ramecourt,Saint-Erme-Outre-et-Ramecourt,02820,02,32
saint-eugene,Saint-Eugène,02330,02,32
sainte-genevieve,Sainte-Geneviève,02340,02,32
saint-gengoulph,Saint-Gengoulph,02810,02,32
saint-gobain,Saint-Gobain,02410,02,32
saint-gobert,Saint-Gobert,02140,02,32
saint-mard,Saint-Mard,02220,02,32
saint-martin-riviere,Saint-Martin-Rivière,02110,02,32
saint-michel,Saint-Michel,02830,02,32
saint-nicolas-aux-bois,Saint-Nicolas-aux-Bois,02410,02,32
saint-paul-aux-bois,Saint-Paul-aux-Bois,02300,02,32
saint-pierre-aigle,Saint-Pierre-Aigle,02600,02,32
saint-pierre-les-franqueville,Saint-Pierre-lès-Franqueville,02140,02,32
saint-pierremont,Saint-Pierremont,02250,02,32
sainte-preuve,Sainte-Preuve,02350,02,32
saint-quentin,Saint-Quentin,02100,02,32
saint-remy-blanzy,Saint-Rémy-Blanzy,02210,02,32
saint-simon,Saint-Simon,02640,02,32
saint-thomas,Saint-Thomas,02820,02,32
samoussy,Samoussy,02840,02,32
sancy-les-cheminots,Sancy-les-Cheminots,02880,02,32
saponay,Saponay,02130,02,32
saulchery,Saulchery,02310,02,32
savy,Savy,02590,02,32
seboncourt,Seboncourt,02110,02,32
selens,Selens,02300,02,32
la-selve,La Selve,02150,02,32
septmonts,Septmonts,02200,02,32
septvaux,Septvaux,02410,02,32
sequehart,Sequehart,02420,02,32
serain,Serain,02110,02,32
seraucourt-le-grand,Seraucourt-le-Grand,02790,02,32
serches,Serches,02220,02,32
sergy,Sergy,02130,02,32
seringes-et-nesles,Seringes-et-Nesles,02130,02,32
sermoise,Sermoise,02220,02,32
serval,Serval,02160,02,32
servais,Servais,02700,02,32
sery-les-mezieres,Séry-lès-Mézières,02240,02,32
silly-la-poterie,Silly-la-Poterie,02460,02,32
sinceny,Sinceny,02300,02,32
sissonne,Sissonne,02150,02,32
sissy,Sissy,02240,02,32
soissons,Soissons,02200,02,32
soize,Soize,02340,02,32
sommelans,Sommelans,02470,02,32
sommeron,Sommeron,02260,02,32
sommette-eaucourt,Sommette-Eaucourt,02480,02,32
sons-et-roncheres,Sons-et-Ronchères,02270,02,32
sorbais,Sorbais,02580,02,32
soucy,Soucy,02600,02,32
soupir,Soupir,02160,02,32
le-sourd,Le Sourd,02140,02,32
surfontaine,Surfontaine,02240,02,32
taillefontaine,Taillefontaine,02600,02,32
tannieres,Tannières,02220,02,32
tartiers,Tartiers,02290,02,32
tavaux-et-pontsericourt,Tavaux-et-Pontséricourt,02250,02,32
tergnier,Tergnier,02700,02,32
terny-sorny,Terny-Sorny,02880,02,32
thenailles,Thenailles,02140,02,32
thenelles,Thenelles,02390,02,32
thiernu,Thiernu,02250,02,32
le-thuel,Le Thuel,02340,02,32
torcy-en-valois,Torcy-en-Valois,02810,02,32
toulis-et-attencourt,Toulis-et-Attencourt,02250,02,32
travecy,Travecy,02800,02,32
trefcon,Trefcon,02490,02,32
trelou-sur-marne,Trélou-sur-Marne,02850,02,32
troesnes,Troësnes,02460,02,32
trosly-loire,Trosly-Loire,02300,02,32
trucy,Trucy,02860,02,32
tugny-et-pont,Tugny-et-Pont,02640,02,32
tupigny,Tupigny,02120,02,32
ugny-le-gay,Ugny-le-Gay,02300,02,32
urcel,Urcel,02000,02,32
urvillers,Urvillers,02690,02,32
vadencourt,Vadencourt,02120,02,32
vailly-sur-aisne,Vailly-sur-Aisne,02370,02,32
la-vallee-au-ble,La Vallée-au-Blé,02140,02,32
la-vallee-mulatre,La Vallée-Mulâtre,02110,02,32
variscourt,Variscourt,02190,02,32
vassens,Vassens,02290,02,32
vasseny,Vasseny,02220,02,32
vassogne,Vassogne,02160,02,32
vaucelles-et-beffecourt,Vaucelles-et-Beffecourt,02000,02,32
vaudesson,Vaudesson,02320,02,32
vauxrezis,Vauxrezis,02200,02,32
vauxaillon,Vauxaillon,02320,02,32
vaux-andigny,Vaux-Andigny,02110,02,32
vauxbuin,Vauxbuin,02200,02,32
vaux-en-vermandois,Vaux-en-Vermandois,02590,02,32
vauxtin,Vauxtin,02220,02,32
vendelles,Vendelles,02490,02,32
vendeuil,Vendeuil,02800,02,32
vendhuile,Vendhuile,02420,02,32
vendieres,Vendières,02540,02,32
vendresse-beaulne,Vendresse-Beaulne,02160,02,32
venerolles,Vénérolles,02510,02,32
venizel,Venizel,02200,02,32
verdilly,Verdilly,02400,02,32
le-verguier,Le Verguier,02490,02,32
grand-verly,Grand-Verly,02120,02,32
petit-verly,Petit-Verly,02630,02,32
vermand,Vermand,02490,02,32
verneuil-sous-coucy,Verneuil-sous-Coucy,02380,02,32
verneuil-sur-serre,Verneuil-sur-Serre,02000,02,32
versigny,Versigny,02800,02,32
vervins,Vervins,02140,02,32
vesles-et-caumont,Vesles-et-Caumont,02350,02,32
veslud,Veslud,02840,02,32
veuilly-la-poterie,Veuilly-la-Poterie,02810,02,32
vezaponin,Vézaponin,02290,02,32
vezilly,Vézilly,02130,02,32
vic-sur-aisne,Vic-sur-Aisne,02290,02,32
vichel-nanteuil,Vichel-Nanteuil,02210,02,32
viel-arcy,Viel-Arcy,02160,02,32
viels-maisons,Viels-Maisons,02540,02,32
vierzy,Vierzy,02210,02,32
viffort,Viffort,02540,02,32
vigneux-hocquet,Vigneux-Hocquet,02340,02,32
la-ville-aux-bois-les-dizy,La Ville-aux-Bois-lès-Dizy,02340,02,32
la-ville-aux-bois-les-pontavert,La Ville-aux-Bois-lès-Pontavert,02160,02,32
villemontoire,Villemontoire,02210,02,32
villeneuve-saint-germain,Villeneuve-Saint-Germain,02200,02,32
villeneuve-sur-fere,Villeneuve-sur-Fère,02130,02,32
villequier-aumont,Villequier-Aumont,02300,02,32
villeret,Villeret,02420,02,32
villers-agron-aiguizy,Villers-Agron-Aiguizy,02130,02,32
villers-cotterets,Villers-Cotterêts,02600,02,32
villers-helon,Villers-Hélon,02600,02,32
villers-le-sec,Villers-le-Sec,02240,02,32
villers-les-guise,Villers-lès-Guise,02120,02,32
villers-saint-christophe,Villers-Saint-Christophe,02590,02,32
villers-sur-fere,Villers-sur-Fère,02130,02,32
ville-savoye,Ville-Savoye,02220,02,32
villiers-saint-denis,Villiers-Saint-Denis,02310,02,32
